Generation,Fitness
1255,0,7123922
1255,0,7555282
1255,0,652302
1255,0,6315063
1255,0,7944101
1255,0,6512499
1255,0,6476876
1255,0,7714012
1255,0,6628029
1255,0,6793931
1255,0,6537027
1255,0,7349133
1255,0,6609853
1255,0,775723
1255,0,6358298
1255,0,7503937
1255,0,7675161
1255,0,6734707
1255,0,6125863
1255,0,6728772
1255,0,6486648
1255,0,6400902
1255,0,7969575
1255,0,6468477
1255,0,6493219
1255,0,6946584
1255,0,6854994
1255,0,6862291
1255,0,6812644
1255,0,6775213
1255,0,6430265
1255,0,7531121
1255,0,6915632
1255,0,6724488
1255,0,7240849
1255,0,7400099
1255,0,6010629
1255,0,7795826
1255,0,6476709
1255,0,6146067
1255,0,6328331
1255,0,6414365
1255,0,5705619
1255,0,7227289
1256,-0,58
1256,-0,62
1256,-0,77
1256,-0,74
1256,-0,04
1256,-0,07
1256,-0,44
1256,-0,56
1256,-0,09
1256,-0,07
1256,-0,05
1256,-0,05
1256,-0,75
1256,-0,03
1256,-0,69
1256,-0,04
1256,-0,67
1256,-0,15
1256,-0,79
1256,-0,7
1256,-0,7
1256,-0,58
1256,-0,82
1256,-0,04
1256,-0,86
1256,-0,63
1256,-0,04
1256,-0,12
1256,-0,11
1256,-0,04
1256,-0,75
1256,-0,08
1256,-0,39
1256,-0,76
1256,-0,16
1256,-0,06
1256,-0,76
1256,-0,45
1256,-0,06
1256,-0,09
1256,-0,94
1256,-0,04
1256,-0,7
1256,-0,74
1256,-0,75
1256,-0,26
1256,-0,74
1256,-0,04
1256,-0,79
1256,-0,71
1256,-0,32
1256,-0,69
1256,-0,09999999
1256,-0,04
1256,-0,06
1256,-0,07
1256,-0,09
1256,-0,71
1256,-0,09
1256,-0,07
1257,0,6361838
1257,0,1937194
1257,0,0763128
1257,0,2636577
1257,0,01492696
1257,0,7988325
1257,0,4128355
1257,0,3170612
1257,0,09306943
1257,0,2588873
1257,0,3361859
1257,0,4531483
1257,0,174951
1257,0,3274922
1257,0,1044058
1257,0,329617
1257,0,8258181
1257,0,02210432
1257,0,2189927
1257,0,09568131
1257,0,01656442
1257,-0,02540289
1257,0,1843923
1257,0,8660579
1257,0,1558692
1257,0,4478243
1257,0,176138
1257,0,431818
1257,0,3869776
1257,0,6799062
1257,0,09515056
1257,0,01264619
1257,0,007377423
1257,0,2135389
1257,0,08709442
1257,0,1140563
1257,15,67731
1257,0,01464443
1257,0,07465278
1257,0,05321618
1257,0,2957884
1257,0,3447552
1257,0,2072301
1257,0,7912912
1257,-0,005143734
1257,0,7898188
1257,0,3456999
1257,0,2646737
1257,0,8678517
1257,0,908886
1257,0,4247854
1257,0,3701771
1257,0,1400985
1257,0,003658809
1257,0,1439305
1257,0,116724
1257,0,802686
1257,0,3147485
1257,0,162662
1257,0,5346921
1258,0,02477324
1258,0,01926059
1258,0,09358871
1258,0,06181753
1258,0,03239179
1258,0,02806443
1258,0,05219316
1258,0,04738128
1258,0,05070299
1258,0,02374285
1258,0,06356275
1258,0,07656187
1258,0,02106214
1258,0,07691789
1258,0,04118425
1258,0
1258,0,07467651
1258,0,01354074
1258,0,04928064
1258,0,03121519
1258,0,05280769
1258,0,04000199
1258,0,07354927
1258,0,04600644
1258,0,05764908
1258,0,05385506
1258,0,01478148
1258,0,01552969
1258,0,0446462
1258,0
1258,0,07578522
1258,0,0476954
1258,0,09939414
1258,0,0582248
1258,0,06487268
1258,0,01534307
1258,0,07351321
1258,0,02625799
1258,0,06164134
1258,0,02417862
1258,0,0282442
1258,0,03309172
1258,0,03054148
1258,0,04372752
1258,0,05166662
1258,0,0656994
1258,0,0625447
1258,0,03928983
1258,0,03485519
1258,0,05975741
1258,0,04596603
1258,0,0565151
1258,0,01391566
1258,0,0301767
1258,0,02989244
1258,0,008596063
1258,0,05432892
1258,0,08612055
1258,0,03274816
1258,0,07079339
1259,0,9172708
1259,0,8873807
1259,0,8657239
1259,0,7853749
1259,0,8372017
1259,15,16571
1259,0,9271203
1259,15,00133
1259,0,925987
1259,15,15902
1259,0,8323725
1259,0,814441
1259,0,803223
1259,0,9218834
1259,15,00133
1259,0,8300989
1259,15,23538
1259,0,9597636
1259,0,7485193
1259,0,7854511
1259,0,8897609
1259,0,7123146
1259,0,8456258
1259,15,06826
1259,15,14116
1259,15,28662
1259,15,03768
1259,15,23538
1259,15,20984
1259,0,847582
1259,15,21649
1259,0,9002664
1259,0,7537868
1259,0,8582988
1259,0,8676293
1259,0,7321918
1259,0,8567013
1259,0,8234043
1259,0,7135404
1259,0,7305045
1259,15,17189
1259,15,00708
1259,15,01951
1259,0,8519215
1259,0,9427427
1259,15,21649
1259,15,08645
1259,0,8426225
1259,0,7615277
1259,0,8672668
1259,15,22267
1259,0,8341662
1259,15,19736
1259,0,8114708
1259,0,7879738
1259,0,9319681
1259,0,8073419
1259,0,8334529
1259,0,9139352
1259,15,01951
1260,-0,08
1260,-0,03
1260,-0,2451582
1260,-0,09999999
1260,-0,28
1260,0,02420496
1260,-0,03
1260,-0,19
1260,-0,03
1260,-0,02
1260,-0,04
1260,-0,05
1260,0
1260,0,005431596
1260,-0,03569643
1260,-0,04
1260,-0,8
1260,-0,3810958
1260,-0,09
1260,-0,25
1260,-0,34
1260,0,008178765
1260,-0,06409914
1260,0,03544275
1260,-0,06
1260,-0,94
1260,-0,03
1260,-0,2343316
1260,-0,06
1260,-0,11
1260,-0,09
1260,-0,03
1260,-0,3
1260,-0,9918909
1260,-0,04
1260,-0,08
1260,-0,07
1260,-0,09999999
1260,-0,03
1260,-0,07
1260,-0,38
1260,-0,09999999
1260,-0,04
1260,-0,2730539
1260,-0,06
1260,-0,04
1260,-0,03
1260,0,1113254
1260,0,04133462
1260,-0,14
1260,-0,4447542
1260,0,02904723
1260,-0,88
1260,-0,18
1260,-0,18
1260,-0,05
1260,-0,03
1260,-0,49
1260,0,03075083
1260,-0,365878
1261,0
1261,0
1261,0,1900706
1261,-0,05
1261,0
1261,0,1577603
1261,0
1261,0
1261,0,01162559
1261,0
1261,-0,3650802
1261,0,0216471
1261,0
1261,0
1261,0,03085238
1261,0
1261,0
1261,-0,1944028
1261,0,1197689
1261,0
1261,0,02225822
1261,0
1261,0
1261,0,04167593
1261,0
1261,0,01057351
1261,0
1261,0,0639649
1261,0
1261,0
1261,0,002780318
1261,0
1261,0
1261,0
1261,0,08511949
1261,0
1261,0
1261,0,005929589
1261,0
1261,0
1261,0
1261,0,06963372
1261,0
1261,0
1261,0
1261,0
1261,-0,08
1261,0
1261,0
1261,0
1261,0
1261,0
1261,0
1261,0,03404272
1261,0
1261,0
1261,0,3073272
1261,0
1261,0
1261,0
1262,-1,17
1262,-0,05
1262,-1,22
1262,-0,82
1262,-0,09999999
1262,-1,2
1262,-1,23
1262,-0,03
1262,-0,9037969
1262,-0,44
1262,-1,13
1262,-1,14
1262,-1,16
1262,-0,15
1262,-1,21
1262,-1,17
1262,-0,03
1262,-1,23
1262,-1,2
1262,-0,03
1262,-0,05
1262,-1,23
1262,-0,17
1262,-1,06
1262,-0,88
1262,-0,03
1262,-0,75
1262,-0,53
1262,-1,23
1262,-1,106251
1262,-1,17
1262,-0,04
1262,-0,74
1262,-0,46
1262,-0,03
1262,-0,74
1262,-1,23
1262,-0,05
1262,-0,91
1262,-1,23
1262,-1,18
1262,-1,17
1262,-1,17
1262,-0,7467282
1262,-0,05
1262,-0,63
1262,-1,17
1262,-0,8861333
1262,-1,15
1262,-1,23
1262,-0,89
1262,-0,05
1262,-1,16
1262,-1,15
1262,-0,89
1262,-0,04
1262,-1,23
1262,-1,23
1262,-1,062517
1262,-0,12
1263,0,4673488
1263,0,459564
1263,0,4768898
1263,0,4560756
1263,0,4728982
1263,0,4337569
1263,0,4713972
1263,0,4810202
1263,0,4630372
1263,0,4168706
1263,0,4040313
1263,0,4609709
1263,0,4556614
1263,0,4756572
1263,0,445274
1263,0,4387906
1263,0,4544105
1263,0,5301534
1263,0,4697777
1263,0,4685749
1263,0,4512834
1263,0,009167122
1263,0,4462209
1263,0,4357691
1263,0,4738923
1263,-0,672534
1263,0,446112
1263,0,4483119
1263,0,4426414
1263,0,4320694
1263,0,4675325
1263,0,481931
1263,0,4537607
1263,0,450327
1263,0,438666
1263,0,4681384
1263,0,4694525
1263,0,4239776
1263,0,4146475
1263,-0,1204706
1263,-0,3502212
1263,0,5085564
1263,0,4607327
1263,0,4642158
1263,0,03145923
1263,0,4247838
1263,0,444102
1263,0,5253968
1263,0,4673241
1263,0,4709693
1263,0,4401619
1263,0,4376913
1263,0,3868105
1263,0,4043715
1263,0,3997463
1263,0,4752553
1263,0,4484234
1263,0,4683137
1263,0,1624158
1263,-0,09953813
1264,0,391278
1264,0,3854682
1264,0,3638623
1264,0,3574783
1264,0,4012903
1264,0,3421726
1264,0,3690904
1264,0,3502265
1264,0,3880507
1264,0,3299743
1264,0,3254076
1264,0,3258327
1264,0,3789382
1264,0,3704181
1264,0,3723279
1264,0,3850456
1264,0,3536377
1264,0,3746921
1264,0,3903239
1264,0,3938553
1264,0,3838935
1264,0,3833152
1264,0,3869578
1264,0,3633513
1264,0,3997532
1264,0,3639808
1264,0,367182
1264,0,3240597
1264,0,3379582
1264,0,3392826
1264,0,3922527
1264,0,3868773
1264,0,3782411
1264,0,3338242
1264,0,3554538
1264,0,3939697
1264,0,3900868
1264,0,3387177
1264,0,3775756
1264,0,334985
1264,0,3427773
1264,0,3434903
1264,0,3565889
1264,0,3611525
1264,0,3803943
1264,0,3749333
1264,0,3239266
1264,0,3025776
1264,0,3723107
1264,0,3855014
1264,0,3120389
1264,0,34344
1264,0,3235232
1264,0,3226227
1264,0,3753655
1264,0,374162
1264,0,3926907
1264,0,3619825
1264,0,3643816
1264,0,3485799
1265,0,7891572
1265,0,6919754
1265,0,7284284
1265,0,7793257
1265,0,7197653
1265,0,7192664
1265,0,7086946
1265,0,7322173
1265,0,758656
1265,0,6985474
1265,0,7096604
1265,0,7433362
1265,0,686696
1265,0,7464975
1265,0,7613576
1265,0,6912744
1265,0,6589659
1265,0,7137997
1265,0,7404162
1265,0,7503265
1265,0,7690464
1265,0,7368386
1265,0,739266
1265,0,7195978
1265,0,7243899
1265,0,7532579
1265,0,6750606
1265,0,7082663
1265,0,7247735
1265,0,7097374
1265,0,7518161
1265,0,7166204
1265,0,7269264
1265,0,6773964
1265,0,7269077
1265,0,7091777
1265,0,6812748
1265,0,7818951
1265,0,7690508
1265,0,7041475
1265,0,7365292
1265,0,7210045
1265,0,7087531
1265,0,7447554
1265,0,7544296
1265,0,6917626
1265,0,03417014
1265,0,7262219
1265,0,6857548
1265,0,6831472
1265,0,6950935
1265,0,7431727
1265,0,7504274
1265,0,6981472
1265,0,7443292
1265,0,6776626
1265,0,6704926
1265,0,6882588
1265,0,695882
1265,0,7508618
1266,0
1266,0
1266,-0,26
1266,0
1266,0
1266,0
1266,0
1266,0
1266,-0,18
1266,0
1266,0
1266,0
1266,0
1266,0
1266,-0,11
1266,0
1266,-0,24
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,-0,04
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1266,0
1267,0,5241512
1267,0,5623866
1267,0,7567152
1267,0,6239059
1267,0,5826821
1267,15,22759
1267,0,5422764
1267,0,7090827
1267,0,6285901
1267,0,4376215
1267,0,6075562
1267,0,5260143
1267,0,5615808
1267,0,5090609
1267,0,5864004
1267,0,522529
1267,0,538579
1267,0,6158996
1267,0,6573534
1267,0,6588356
1267,0,5026616
1267,0,4979091
1267,0,5706192
1267,0,5761241
1267,0,612323
1267,0,6108274
1267,0,7559741
1267,0,4695061
1267,0,5394894
1267,0,5437607
1267,0,6260665
1267,0,596463
1267,0,5167871
1267,0,4869668
1267,0,7082233
1267,0,5209767
1267,0,6200098
1267,0,6423651
1267,0,5766455
1267,0,4758515
1267,0,5446082
1267,0,5362794
1267,0,5750836
1267,15,19762
1267,0,8409408
1267,0,3694837
1267,0,6067405
1267,0,4982173
1267,0,5480353
1267,0,6085383
1267,0,6776573
1267,0,5915878
1267,15,20351
1267,0,5890009
1267,0,6211524
1267,15,16077
1267,0,543835
1267,0,6052305
1267,0,5460731
1267,0,5407678
1268,0,208928
1268,0,2733867
1268,-0,02603253
1268,0,2622828
1268,0,2345398
1268,0,2527629
1268,0,2280001
1268,0,258233
1268,0,3564792
1268,0,2807205
1268,0,2687437
1268,0,2876151
1268,0,3576655
1268,0,2321966
1268,0,0462448
1268,-0,03245393
1268,0,2240644
1268,0,2480141
1268,0,1887668
1268,0,2130241
1268,0,3107998
1268,0,2596729
1268,0,3278709
1268,0,3185667
1268,0,1887555
1268,0,3178756
1268,0,1134021
1268,0,3002103
1268,0,3238361
1268,0,2791522
1268,0,2666939
1268,0,2356211
1268,0,2467496
1268,0,3017699
1268,0,315213
1268,0,2764217
1268,-0,17891
1268,0,2644819
1268,0,2630364
1268,0,2910607
1268,0,488791
1268,0,351866
1268,0,3278233
1268,0,3163507
1268,0,1055737
1268,0,257995
1268,0,3300482
1268,0,2823192
1268,0,2284868
1268,0,2651121
1268,0,207534
1268,0,1808452
1268,0,1358447
1268,0,2598281
1268,0,2691063
1268,0,3580363
1268,0,2475475
1268,0,3608016
1268,0,291736
1268,0,2877252
1269,0,6719641
1269,0,5415875
1269,0,6576306
1269,0,6735706
1269,0,6674093
1269,0,6309552
1269,0,6192011
1269,0,6656327
1269,0,256648
1269,0,661297
1269,0,64334
1269,0,6804442
1269,0,6293471
1269,0,6512418
1269,0,4776387
1269,0,4550737
1269,0,6953239
1269,0,6657342
1269,0,6506383
1269,0,6750407
1269,0,3773952
1269,0,6702104
1269,0,670308
1269,0,6758701
1269,0,6926634
1269,0,6744124
1269,0,6668761
1269,0,6652565
1269,0,694132
1269,0,663864
1269,0,6642153
1269,0,4770885
1269,0,6963462
1269,0,6402562
1269,0,6546301
1269,0,6387131
1269,0,6679728
1269,0,6591008
1269,0,7465445
1269,0,4689621
1269,0,6938677
1269,0,6677943
1269,0,4505954
1269,0,6360144
1269,-0,3115249
1269,0,5029102
1269,0,6599143
1269,0,6439584
1269,0,7758356
1269,0,6799961
1269,0,6062492
1269,0,6523777
1269,0,7094308
1269,0,6619908
1269,15,44779
1269,0,7068433
1269,0,672296
1269,0,3763704
1269,0,6618786
1269,0,6750835
1270,0
1270,-0,02
1270,-0,03
1270,0
1270,0
1270,0
1270,-0,04
1270,0
1270,-0,07
1270,0
1270,0
1270,-0,03
1270,-0,06
1270,-0,03
1270,-0,04
1270,0
1270,-0,07
1270,-0,05
1270,-0,04
1270,-0,08
1270,-0,03
1270,0
1270,-0,03
1270,0
1270,-0,02
1270,-0,07
1270,-0,03
1270,-0,03
1270,0
1270,-0,05
1270,-0,03
1270,-0,06
1270,0
1270,-0,04
1270,-0,03
1270,-0,04
1270,-0,07
1270,0
1270,-0,08
1270,-0,03
1270,-0,04
1270,-0,05
1270,-0,03
1270,-0,01
1270,-0,03
1270,-0,04
1270,0
1270,0
1270,0
1270,-0,03
1270,0
1270,0
1270,0
1270,-0,04
1270,-0,04
1270,-0,03
1270,0
1270,-0,04
1270,-0,05
1270,-0,06
1271,0
1271,0
1271,0
1271,-0,03
1271,0
1271,-0,03
1271,0
1271,0
1271,0
1271,0
1271,-0,01
1271,0
1271,0
1271,0
1271,0
1271,-1,06
1271,-0,25
1271,0
1271,0
1271,0
1271,0
1271,0
1271,-0,07
1271,0
1271,0
1271,0
1271,0
1271,0
1271,-0,03
1271,-0,02
1271,0
1271,0
1271,0
1271,-1,02
1271,0
1271,0
1271,0
1271,0
1271,0
1271,0
1271,-1,05
1271,0
1271,-0,02
1271,0
1271,0
1271,0
1271,-0,09999999
1271,0
1271,-0,03
1271,0
1271,-0,08
1271,-0,01
1271,-0,02
1271,0
1271,-0,06
1271,0
1271,0
1271,0
1271,-0,02
1271,0
1272,0
1272,0
1272,0
1272,0,001288831
1272,0
1272,0
1272,0,007648528
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0,01111025
1272,0,007243276
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1272,0
1273,0
1273,0
1273,-0,28
1273,0
1273,0
1273,0
1273,0
1273,-0,27
1273,0
1273,0
1273,0
1273,0
1273,0
1273,-0,29
1273,0
1273,-0,31
1273,0
1273,0
1273,0
1273,-0,65
1273,0
1273,-0,37
1273,0
1273,0
1273,0
1273,0
1273,0
1273,-0,28
1273,0
1273,0
1273,0
1273,0
1273,0
1273,-0,24
1273,0
1273,-0,52
1273,0
1273,0
1273,0
1273,0
1273,0
1273,0
1273,0
1273,0
1273,0
1273,0
1273,0
1273,0
1273,0
1273,0
1273,0
1273,0
1273,0
1273,0
1273,0
1273,0
1273,0
1273,0
1273,0
1273,0
1274,0,9217759
1274,0,3834597
1274,15,57985
1274,15,41096
1274,0,8983234
1274,15,53442
1274,0,8618132
1274,15,58619
1274,15,60374
1274,15,48102
1274,0,7858968
1274,15,56325
1274,0,9108254
1274,15,50741
1274,15,51277
1274,15,53442
1274,0,9257938
1274,15,58619
1274,0,899518
1274,15,48102
1274,15,56325
1274,15,50234
1274,15,48607
1274,15,51838
1274,15,54641
1274,15,4311
1274,15,59193
1274,15,48607
1274,15,54047
1274,15,48102
1274,0,3652033
1274,15,5687
1274,15,52892
1274,0,9030386
1274,0,8827304
1274,15,39533
1274,0,3703411
1274,15,51277
1274,15,58619
1274,15,5687
1274,15,41096
1274,15,54641
1274,0,8909063
1274,0,8990936
1274,15,38023
1274,0,779351
1274,15,52892
1274,15,59807
1274,15,45594
1274,0,8855263
1274,15,51277
1274,15,52352
1274,15,49727
1274,15,59193
1274,0,3597322
1274,15,48607
1274,15,52892
1274,15,51838
1274,15,60374
1274,15,53442
1275,0,2178761
1275,-0,03
1275,0,119169
1275,0,07616876
1275,-0,03
1275,0,06262025
1275,0,1976884
1275,0,05579309
1275,-0,03
1275,-0,02
1275,0,009031497
1275,0,08199486
1275,0,3614541
1275,0,41417
1275,0,07808129
1275,-0,02
1275,-0,02
1275,0,04697546
1275,0,1986729
1275,0,01240364
1275,0,3506849
1275,0,008261781
1275,-0,04
1275,0,09144525
1275,0,2087017
1275,0,03321389
1275,-0,04
1275,-0,02
1275,-0,02
1275,-0,09999999
1275,0,4481357
1275,-0,04
1275,0,04194764
1275,-0,03
1275,-0,02
1275,0,05840818
1275,0,4211744
1275,0,1018131
1275,0,3614417
1275,-0,04
1275,-0,03
1275,0,01368646
1275,0,1852596
1275,0,0938897
1275,-0,02537092
1275,0,02804909
1275,-0,02
1275,0,0817447
1275,0,3883201
1275,0,2080303
1275,0,02253125
1275,-0,005647141
1275,-0,03
1275,0,07982841
1275,0,06324242
1275,0,4658129
1275,-0,03
1275,0,1413427
1275,0,06729178
1275,0,1350583
1276,0,492293
1276,0,4913049
1276,0,4800017
1276,0,522633
1276,0,4789598
1276,0,493345
1276,0,5211777
1276,0,446245
1276,0,5152779
1276,0,5158821
1276,0,4942123
1276,0,5173341
1276,0,5214667
1276,0,523526
1276,0,4683277
1276,0,5290323
1276,0,5305195
1276,0,496191
1276,0,4893136
1276,0,4785931
1276,0,4725918
1276,0,4832277
1276,0,4636499
1276,0,4675239
1276,0,506754
1276,0,5355915
1276,0,5031074
1276,0,5356557
1276,0,5288428
1276,0,5246601
1276,0,4931397
1276,0,5111994
1276,0,5016228
1276,0,5015152
1276,0,5388561
1276,0,5270041
1276,0,4945613
1276,0,5151882
1276,0,3694072
1276,0,5116696
1276,0,5168913
1276,0,4862403
1276,0,4904636
1276,0,521595
1276,0,4746533
1276,0,4729006
1276,0,5337747
1276,0,5367645
1276,0,51278
1276,0,4946721
1276,0,5365689
1276,0,482017
1276,0,5095892
1276,0,4635851
1276,0,4828597
1276,0,438269
1276,0,4735473
1276,0,49005
1276,0,5212778
1276,0,5313485
1277,0,498378
1277,0,2517038
1277,0,5032451
1277,0,1925899
1277,0,5093144
1277,0,2192216
1277,0,4939873
1277,0,4835432
1277,0,4926021
1277,0,4945633
1277,0,5065211
1277,0,4969065
1277,0,4807855
1277,0,4943199
1277,0,495461
1277,0,5044606
1277,0,5003875
1277,0,5173057
1277,0,5134379
1277,0,4957984
1277,0,4980838
1277,0,5081358
1277,0,4971312
1277,0,3405952
1277,0,4975865
1277,0,4881147
1277,0,4998056
1277,0,4961215
1277,0,4961739
1277,0,5485753
1277,0,5112106
1277,0,4863577
1277,0,4865767
1277,0,5232478
1277,0,4985015
1277,0,5011436
1277,0,5011129
1277,0,4935261
1277,0,5209695
1277,0,5216601
1277,0,5174344
1277,0,5600963
1277,0,4891256
1277,0,4931891
1277,0,4895749
1277,0,242744
1277,0,486479
1277,0,4912712
1277,0,5018654
1277,0,4805012
1277,0,5003561
1277,0,4972751
1277,0,5147187
1277,0,5004435
1277,0,5004553
1277,0,5094558
1277,0,4930155
1277,0,5101475
1277,0,500001
1277,0,5024235
1278,0,5887176
1278,0,5099618
1278,0,5532563
1278,0,09350225
1278,0,5872023
1278,0,5902712
1278,0,5797802
1278,0,6197822
1278,0,621853
1278,0,5101278
1278,0,4919764
1278,0,4971955
1278,0,6772451
1278,0,5242085
1278,0,4146967
1278,0,5360174
1278,0,481179
1278,0,612896
1278,0,5527716
1278,0,5319664
1278,0,5294049
1278,0,5249432
1278,0,6161168
1278,0,4968133
1278,0,4867422
1278,0,4286869
1278,0,5144655
1278,0,4651676
1278,0,5953083
1278,0,611763
1278,0,4716015
1278,0,5867199
1278,0,591378
1278,0,5254631
1278,0,6236669
1278,0,6222869
1278,0,5926875
1278,0,1701499
1278,0,5219507
1278,0,5062736
1278,0,6001211
1278,0,5891506
1278,0,5763848
1278,0,3556726
1278,0,5475736
1278,0,5458504
1278,0,6272964
1278,0,5646456
1278,0,5850269
1278,0,6372347
1278,0,4889244
1278,0,5270637
1278,0,5545549
1278,0,6024555
1278,0,6700883
1278,0,5617856
1278,0,4144499
1278,0,4764317
1278,0,6474401
1278,0,5822996
1279,0,1682036
1279,0,05632091
1279,0,1452964
1279,0,09526712
1279,0,09494865
1279,0,1280996
1279,0,1306349
1279,0,07800192
1279,0,09681785
1279,0,05521476
1279,0,1495963
1279,0,09780031
1279,0,1319366
1279,0,1035344
1279,0,08010656
1279,0,09685934
1279,0,129483
1279,0,05492753
1279,0,08593607
1279,0,06914049
1279,0,08745939
1279,0,05828947
1279,0,07477796
1279,0,2642399
1279,0,1464762
1279,0,1977201
1279,0,1083486
1279,0,07240713
1279,0,07429677
1279,0,07993788
1279,0,1404355
1279,0,05925351
1279,0,1002209
1279,0,07278091
1279,0,144426
1279,0,08678031
1279,0,07674563
1279,0,1216859
1279,0,1101267
1279,0,1233438
1279,0,1104026
1279,0,06785864
1279,0,124568
1279,0,1120933
1279,0,1387944
1279,0,1120956
1279,0,07553619
1279,0,04261237
1279,0,1435488
1279,0,1501064
1279,0,08545274
1279,0,0939936
1279,0,1187404
1279,0,1018322
1279,0,1031312
1279,0,09050339
1279,0,1159043
1279,0,08025557
1279,0,09166932
1279,0,07701308
1280,0,3564698
1280,0,4654529
1280,0,4272579
1280,0,4136934
1280,0,4011037
1280,0,3923561
1280,0,486311
1280,0,4643731
1280,0,3109965
1280,0,474012
1280,0,4375684
1280,0,4439451
1280,0,3850084
1280,0,4521704
1280,0,430564
1280,0,4462828
1280,0,4038383
1280,0,0299416
1280,0,5167685
1280,0,3851368
1280,0,3748558
1280,0,4394951
1280,0,3611565
1280,0,3129339
1280,0,51105
1280,0,3831976
1280,0,3472974
1280,0,4270498
1280,0,5046901
1280,0,4403384
1280,0,5080515
1280,0,4415089
1280,0,4924567
1280,0,4137968
1280,0,4500471
1280,0,4591162
1280,0,4028435
1280,0,4268872
1280,0,3889766
1280,0,4712324
1280,0,5242653
1280,0,3296176
1280,0,396297
1280,0,4590104
1280,0,2293239
1280,0,4651027
1280,0,4383734
1280,0,4112448
1280,0,5380696
1280,0,4782591
1280,0,3745127
1280,0,469758
1280,-0,07183646
1280,0,4612072
1280,0,5287099
1280,0,4018919
1280,0,5030197
1280,0,4687319
1280,0,5023403
1280,0,4336812
1281,0,6880382
1281,0,6616118
1281,0,6831933
1281,0,6775849
1281,0,6026
1281,0,6406466
1281,0,6773342
1281,0,6603566
1281,0,6762953
1281,0,7165109
1281,0,665148
1281,0,6852839
1281,0,6549528
1281,0,7305853
1281,0,7244799
1281,0,6935011
1281,0,6847201
1281,0,6925305
1281,0,6682326
1281,0,6640077
1281,0,6849767
1281,0,6784781
1281,0,6699398
1281,0,6742171
1281,0,6453699
1281,0,6767128
1281,0,689971
1281,0,7143949
1281,0,6499249
1281,0,7061043
1281,0,707104
1281,0,6708188
1281,0,6801928
1281,0,7009089
1281,0,6457663
1281,0,6867193
1281,0,6948646
1281,0,6657361
1281,0,6738743
1281,0,6778078
1281,0,7088361
1281,0,6369387
1281,0,6592627
1281,0,6784252
1281,0,6630386
1281,0,672832
1281,0,6759399
1281,0,6866102
1281,0,6769761
1281,0,6840726
1281,0,6511278
1281,0,6720524
1281,0,688262
1281,0,6029711
1281,0,6993867
1281,0,7320098
1281,0,6627363
1281,0,6983575
1281,0,6575247
1281,0,6911135
1282,0,1016989
1282,0,3053393
1282,0
1282,-0,6115881
1282,0,06304377
1282,0,274618
1282,0,268908
1282,0,2950163
1282,0,07608187
1282,-0,6096406
1282,0,02263266
1282,0,2962513
1282,0
1282,-0,2458958
1282,0,07691824
1282,-0,6051606
1282,0,2506877
1282,0,2533212
1282,0,4976752
1282,-0,6158825
1282,0,2694921
1282,-0,6119407
1282,0,2469555
1282,0,2895181
1282,0,2269558
1282,0,2371151
1282,0,1045875
1282,-0,6059566
1282,0,1729993
1282,0,3018887
1282,0,13868
1282,-0,6185387
1282,0,2847825
1282,0,2611378
1282,0
1282,0,2960429
1282,0,3936313
1282,0,2908022
1282,0,1326658
1282,0,2239481
1282,0,04942697
1282,0,2957755
1282,0,08119667
1282,0,2998314
1282,0,2275285
1282,0,1119357
1282,0,1364648
1282,0,311846
1282,0,09771121
1282,0,1156811
1282,0,2529834
1282,-0,5932623
1282,-0,5938642
1282,0,2983728
1282,0,09306882
1282,0,2227285
1282,0,1379217
1282,-0,5990676
1282,0,1389143
1282,0,2504133
1283,0,01988693
1283,0,1393462
1283,-0,005460102
1283,0,1489735
1283,0,01044383
1283,0,1124497
1283,-0,3549635
1283,-0,05387024
1283,0,2050822
1283,0,1009724
1283,0,04954713
1283,0,03794696
1283,0,04640999
1283,0,1402628
1283,-0,8004321
1283,0,05763878
1283,0,1107827
1283,0,04217522
1283,0,06618255
1283,0,1716657
1283,-0,2464127
1283,0,05190834
1283,0,09905162
1283,-0,1271152
1283,0,09534378
1283,-0,02514805
1283,-0,8561624
